DATETIME,TEMP_AIR,HUMIDITY,KW,KW2
2019-10-07 02:00:00,17,89,655.2,65.52
2019-10-07 03:00:00,17.1,88,630,63
2019-10-07 04:00:00,16.7,89,624.96,62.496
2019-10-07 05:00:00,17,90,636.72,63.672
2019-10-07 06:00:00,17.1,89,616.56,61.656
2019-10-07 07:00:00,17.2,88,616.56,61.656
2019-10-07 08:00:00,18,85,475.44,47.544
2019-10-07 09:00:00,18.4,82,8.4,0.84
2019-10-07 10:00:00,19.2,79,468.72,46.872
2019-10-07 11:00:00,19.7,77,468.72,46.872
2019-10-07 12:00:00,20.2,74,485.52,48.552
2019-10-07 13:00:00,20.2,74,472.08,47.208
2019-10-07 14:00:00,19.8,76,477.12,47.712
2019-10-07 15:00:00,19.3,78,465.36,46.536
2019-10-07 16:00:00,18.9,78,475.44,47.544
2019-10-07 17:00:00,18.6,79,470.4,47.04
2019-10-07 18:00:00,17.5,81,517.44,51.744
2019-10-07 19:00:00,16.9,81,505.68,50.568
2019-10-07 20:00:00,16.9,81,502.32,50.232
2019-10-07 21:00:00,16.8,81,485.52,48.552
2019-10-07 22:00:00,16.7,83,495.6,49.56
2019-10-07 23:00:00,16.6,84,487.2,48.72
2019-10-08 00:00:00,17,81,482.16,48.216
2019-10-08 01:00:00,16.8,82,472.08,47.208
2019-10-08 02:00:00,16.8,83,490.56,49.056
2019-10-08 03:00:00,16.7,82,482.16,48.216
2019-10-08 04:00:00,16.6,83,477.12,47.712
2019-10-08 05:00:00,16.7,83,478.8,47.88
2019-10-08 06:00:00,16.8,83,472.08,47.208
2019-10-08 07:00:00,17.2,81,455.28,45.528
2019-10-08 08:00:00,17.6,81,472.08,47.208
2019-10-08 09:00:00,18.2,80,450.24,45.024
2019-10-08 10:00:00,18.8,77,462,46.2
2019-10-08 11:00:00,19.3,74,475.44,47.544
2019-10-08 12:00:00,18.2,81,482.16,48.216
2019-10-08 13:00:00,18.5,82,475.44,47.544
2019-10-08 14:00:00,18.8,79,467.04,46.704
2019-10-08 15:00:00,18.4,79,483.84,48.384
2019-10-08 16:00:00,17.6,86,462,46.2
2019-10-08 17:00:00,17.7,86,478.8,47.88
2019-10-08 18:00:00,17.3,86,527.52,52.752
2019-10-08 19:00:00,17.1,88,504,50.4
2019-10-08 20:00:00,17.1,89,487.2,48.72
2019-10-08 21:00:00,17.1,88,500.64,50.064
2019-10-08 22:00:00,17,89,480.48,48.048
2019-10-08 23:00:00,16.9,89,495.6,49.56
2019-10-09 00:00:00,16.9,89,467.04,46.704
2019-10-09 01:00:00,16.8,89,480.48,48.048
2019-10-09 02:00:00,16.6,90,487.2,48.72
2019-10-09 03:00:00,16.6,90,488.88,48.888
2019-10-09 04:00:00,16.6,89,475.44,47.544
2019-10-09 05:00:00,16.7,89,470.4,47.04
2019-10-09 06:00:00,16.8,88,463.68,46.368
2019-10-09 07:00:00,17,88,477.12,47.712
2019-10-09 08:00:00,17.4,87,487.2,48.72
2019-10-09 09:00:00,18.2,83,498.96,49.896
2019-10-09 10:00:00,18.4,81,483.84,48.384
2019-10-09 11:00:00,20.6,74,492.24,49.224
2019-10-09 12:00:00,21,72,493.92,49.392
2019-10-09 13:00:00,19.9,76,490.56,49.056
2019-10-09 14:00:00,18.9,79,495.6,49.56
2019-10-09 15:00:00,19,77,522.48,52.248
2019-10-09 16:00:00,17.8,80,505.68,50.568
2019-10-09 17:00:00,17.6,82,510.72,51.072
2019-10-09 18:00:00,17.6,82,534.24,53.424
2019-10-09 19:00:00,17.5,82,517.44,51.744
2019-10-09 20:00:00,17.3,83,502.32,50.232
2019-10-09 21:00:00,17.3,83,497.28,49.728
2019-10-09 22:00:00,17.4,82,493.92,49.392
2019-10-09 23:00:00,17.5,82,498.96,49.896
2019-10-10 00:00:00,17.3,82,485.52,48.552
2019-10-10 01:00:00,17.1,82,473.76,47.376
2019-10-10 02:00:00,17.1,82,483.84,48.384
2019-10-10 03:00:00,16.9,82,475.44,47.544
2019-10-10 04:00:00,16.7,84,478.8,47.88
2019-10-10 05:00:00,16.8,83,482.16,48.216
2019-10-10 06:00:00,16.8,84,482.16,48.216
2019-10-10 07:00:00,17.4,81,462,46.2
2019-10-10 08:00:00,18.9,76,467.04,46.704
2019-10-10 09:00:00,21,66,462,46.2
2019-10-10 10:00:00,22.4,62,504,50.4
2019-10-10 11:00:00,24.2,56,818.16,81.816
2019-10-10 12:00:00,25.2,50,838.32,83.832
2019-10-10 13:00:00,26.9,45,848.4,84.84
2019-10-10 14:00:00,27.8,41,851.76,85.176
2019-10-10 15:00:00,29.1,37,853.44,85.344
2019-10-10 16:00:00,25.1,59,789.6,78.96
2019-10-10 17:00:00,21.9,70,777.84,77.784
2019-10-10 18:00:00,20.5,77,809.76,80.976
2019-10-10 19:00:00,19.5,81,779.52,77.952
2019-10-10 20:00:00,19,81,826.56,82.656
2019-10-10 21:00:00,19,84,781.2,78.12
2019-10-10 22:00:00,19.2,82,766.08,76.608
2019-10-10 23:00:00,19.2,80,705.6,70.56
2019-10-11 00:00:00,19.3,79,703.92,70.392
2019-10-11 01:00:00,19.1,80,710.64,71.064
2019-10-11 02:00:00,18.2,83,680.4,68.04
2019-10-11 03:00:00,18,85,673.68,67.368
2019-10-11 04:00:00,17.8,85,672,67.2
2019-10-11 05:00:00,17.8,86,643.44,64.344
2019-10-11 06:00:00,17.9,87,643.44,64.344
2019-10-11 07:00:00,18.1,86,643.44,64.344
2019-10-11 08:00:00,19.9,78,635.04,63.504
2019-10-11 09:00:00,21.8,68,635.04,63.504
2019-10-11 10:00:00,24.9,60,836.64,83.664
2019-10-11 11:00:00,26.7,51,858.48,85.848
2019-10-11 12:00:00,27.7,45,892.08,89.208
2019-10-11 13:00:00,28.8,41,900.48,90.048
2019-10-11 14:00:00,31.1,30,892.08,89.208
2019-10-11 15:00:00,31.1,28,903.84,90.384
2019-10-11 16:00:00,26.6,52,831.6,83.16
2019-10-11 17:00:00,23.5,65,831.6,83.16
2019-10-11 18:00:00,22.4,70,866.88,86.688
2019-10-11 19:00:00,21.9,73,855.12,85.512
2019-10-11 20:00:00,22.3,69,836.64,83.664
2019-10-11 21:00:00,22.3,66,772.8,77.28
2019-10-11 22:00:00,22,68,734.16,73.416
2019-10-11 23:00:00,21.6,73,727.44,72.744
2019-10-12 00:00:00,21.2,74,693.84,69.384
2019-10-12 01:00:00,21.1,72,670.32,67.032
2019-10-12 02:00:00,20.7,73,645.12,64.512
2019-10-12 03:00:00,20.3,74,646.8,64.68
2019-10-12 04:00:00,20,77,624.96,62.496
2019-10-12 05:00:00,19.4,80,618.24,61.824
2019-10-12 06:00:00,19.7,80,626.64,62.664
2019-10-12 07:00:00,22.1,71,666.96,66.696
2019-10-12 08:00:00,23.8,63,672,67.2
2019-10-12 09:00:00,26.8,51,813.12,81.312
2019-10-12 10:00:00,28.6,43,828.24,82.824
2019-10-12 11:00:00,30,32,845.04,84.504
2019-10-12 12:00:00,31.4,30,848.4,84.84
2019-10-12 13:00:00,31,30,851.76,85.176
2019-10-12 14:00:00,32.1,25,870.24,87.024
2019-10-12 15:00:00,31.5,26,920.64,92.064
2019-10-12 16:00:00,30.3,32,880.32,88.032
2019-10-12 17:00:00,29.6,34,858.48,85.848
2019-10-12 18:00:00,28,35,858.48,85.848
2019-10-12 19:00:00,27.4,33,851.76,85.176
2019-10-12 20:00:00,26,40,821.52,82.152
2019-10-12 21:00:00,25,44,803.04,80.304
2019-10-12 22:00:00,24.7,47,710.64,71.064
2019-10-12 23:00:00,23.9,53,678.72,67.872
2019-10-13 00:00:00,22.7,59,678.72,67.872
2019-10-13 01:00:00,22.4,59,672,67.2
2019-10-13 02:00:00,21.9,60,650.16,65.016
2019-10-13 03:00:00,21.3,60,660.24,66.024
2019-10-13 04:00:00,20.9,63,673.68,67.368
2019-10-13 05:00:00,20.5,65,653.52,65.352
2019-10-13 06:00:00,20.8,64,660.24,66.024
2019-10-13 07:00:00,22.9,56,803.04,80.304
2019-10-13 08:00:00,25.4,48,826.56,82.656
2019-10-13 09:00:00,27.4,43,853.44,85.344
2019-10-13 10:00:00,29.5,36,890.4,89.04
2019-10-13 11:00:00,32,29,845.04,84.504
2019-10-13 12:00:00,33.3,21,866.88,86.688
2019-10-13 13:00:00,33.6,23,883.68,88.368
2019-10-13 14:00:00,33.9,20,873.6,87.36
2019-10-13 15:00:00,33.9,21,873.6,87.36
2019-10-13 16:00:00,32.7,24,861.84,86.184
2019-10-13 17:00:00,31.7,24,863.52,86.352
2019-10-13 18:00:00,30,25,875.28,87.528
2019-10-13 19:00:00,29.4,28,870.24,87.024
2019-10-13 20:00:00,28.4,30,840,84
2019-10-13 21:00:00,27.2,36,719.04,71.904
2019-10-13 22:00:00,25.7,42,661.92,66.192
2019-10-13 23:00:00,25.3,42,678.72,67.872
2019-10-14 00:00:00,24.5,46,640.08,64.008
2019-10-14 01:00:00,24,47,645.12,64.512
2019-10-14 02:00:00,23.9,49,668.64,66.864
2019-10-14 03:00:00,23.5,51,624.96,62.496
2019-10-14 04:00:00,22.5,54,656.88,65.688
2019-10-14 05:00:00,23,54,656.88,65.688
2019-10-14 06:00:00,20.8,73,626.64,62.664
2019-10-14 07:00:00,20.9,76,623.28,62.328
2019-10-14 08:00:00,21.7,70,623.28,62.328
2019-10-14 09:00:00,23.5,61,265.44,26.544
2019-10-14 10:00:00,25,55,782.88,78.288
2019-10-14 11:00:00,27.7,42,801.36,80.136
2019-10-14 12:00:00,31,31,838.32,83.832
2019-10-14 13:00:00,31.9,26,853.44,85.344
2019-10-14 14:00:00,31.9,26,865.2,86.52
2019-10-14 15:00:00,32.1,27,873.6,87.36
2019-10-14 16:00:00,29.6,30,853.44,85.344
2019-10-14 17:00:00,26.3,46,816.48,81.648
2019-10-14 18:00:00,21.9,69,814.8,81.48
2019-10-14 19:00:00,20.9,70,819.84,81.984
2019-10-14 20:00:00,20.4,69,806.4,80.64
2019-10-14 21:00:00,20.7,69,792.96,79.296
2019-10-14 22:00:00,20.5,71,792.96,79.296
2019-10-14 23:00:00,20.2,70,510.72,51.072
2019-10-15 00:00:00,19.9,70,504,50.4
2019-10-15 01:00:00,19.8,73,512.4,51.24
2019-10-15 02:00:00,19.9,73,509.04,50.904
2019-10-15 03:00:00,19.6,75,510.72,51.072
2019-10-15 04:00:00,19.5,76,510.72,51.072
2019-10-15 05:00:00,19.5,76,500.64,50.064
2019-10-15 06:00:00,19.7,76,490.56,49.056
2019-10-15 07:00:00,20.2,73,502.32,50.232
2019-10-15 08:00:00,20.1,72,520.8,52.08
2019-10-15 09:00:00,22.9,60,540.96,54.096
2019-10-15 10:00:00,23.8,55,554.4,55.44
2019-10-15 11:00:00,24.3,52,806.4,80.64
2019-10-15 12:00:00,23.2,59,804.72,80.472
2019-10-15 13:00:00,23.3,58,801.36,80.136
2019-10-15 14:00:00,22.4,62,806.4,80.64
2019-10-15 15:00:00,22.4,62,767.76,76.776
2019-10-15 16:00:00,22.5,62,742.56,74.256
2019-10-15 17:00:00,21.9,64,749.28,74.928
2019-10-15 18:00:00,20.8,71,826.56,82.656
2019-10-15 19:00:00,19.8,77,786.24,78.624
2019-10-15 20:00:00,18.7,84,777.84,77.784
2019-10-15 21:00:00,18.9,86,692.16,69.216
2019-10-15 22:00:00,18.8,84,690.48,69.048
2019-10-16 01:00:00,18.9,78,677.04,67.704
2019-10-16 02:00:00,18.9,76,672,67.2
2019-10-16 03:00:00,18.8,77,665.28,66.528
2019-10-16 04:00:00,18.6,78,666.96,66.696
2019-10-16 05:00:00,18.6,79,651.84,65.184
2019-10-16 06:00:00,18.8,78,640.08,64.008
2019-10-16 07:00:00,19.8,74,650.16,65.016
2019-10-16 08:00:00,20,73,658.56,65.856
2019-10-16 11:00:00,24.1,60,514.08,51.408
2019-10-16 12:00:00,25.2,52,512.4,51.24
2019-10-16 13:00:00,26.5,48,517.44,51.744
2019-10-16 14:00:00,27.8,46,520.8,52.08
2019-10-16 15:00:00,25.8,52,540.96,54.096
2019-10-16 16:00:00,24,61,527.52,52.752
2019-10-16 17:00:00,21.7,69,507.36,50.736
2019-10-16 18:00:00,20.5,72,532.56,53.256
2019-10-16 19:00:00,19.7,79,522.48,52.248
2019-10-16 20:00:00,19.4,82,497.28,49.728
2019-10-16 21:00:00,19.7,77,478.8,47.88
2019-10-16 22:00:00,19.5,77,421.68,42.168
2019-10-16 23:00:00,19.7,78,421.68,42.168
2019-10-17 00:00:00,19.7,73,414.96,41.496
2019-10-17 01:00:00,19.7,73,409.92,40.992
2019-10-17 02:00:00,19.5,76,403.2,40.32
2019-10-17 03:00:00,19.4,78,403.2,40.32
2019-10-17 04:00:00,19.2,80,411.6,41.16
2019-10-17 05:00:00,19.1,80,399.84,39.984
2019-10-17 06:00:00,19.4,79,406.56,40.656
2019-10-17 07:00:00,20.7,75,401.52,40.152
2019-10-17 08:00:00,20.8,73,455.28,45.528
2019-10-17 09:00:00,23.2,64,742.56,74.256
2019-10-17 10:00:00,24.1,58,813.12,81.312
2019-10-17 11:00:00,25.8,52,838.32,83.832
2019-10-17 12:00:00,27.8,45,821.52,82.152
2019-10-17 13:00:00,29.6,40,833.28,83.328
2019-10-17 14:00:00,30.8,38,834.96,83.496
2019-10-17 15:00:00,30.1,38,848.4,84.84
2019-10-17 16:00:00,28.4,51,836.64,83.664
2019-10-17 17:00:00,23.7,69,804.72,80.472
2019-10-17 18:00:00,21.5,78,803.04,80.304
2019-10-17 19:00:00,21.3,80,791.28,79.128
2019-10-17 20:00:00,21.2,77,752.64,75.264
2019-10-17 21:00:00,21,77,737.52,73.752
2019-10-17 22:00:00,21,77,675.36,67.536
2019-10-17 23:00:00,21,78,665.28,66.528
2019-10-18 00:00:00,20.6,79,672,67.2
2019-10-18 01:00:00,20.7,79,619.92,61.992
2019-10-18 02:00:00,20.7,80,623.28,62.328
2019-10-18 03:00:00,20.5,80,616.56,61.656
2019-10-18 04:00:00,20.4,80,621.6,62.16
2019-10-18 05:00:00,20.7,80,614.88,61.488
2019-10-18 06:00:00,19.9,83,603.12,60.312
2019-10-18 07:00:00,19.5,85,606.48,60.648
2019-10-18 08:00:00,20.4,82,670.32,67.032
2019-10-18 09:00:00,21.2,75,702.24,70.224
2019-10-18 10:00:00,25.2,60,767.76,76.776
2019-10-18 11:00:00,25,60,772.8,77.28
2019-10-18 12:00:00,27.8,50,824.88,82.488
2019-10-18 13:00:00,30.7,41,826.56,82.656
2019-10-18 14:00:00,31.6,35,846.72,84.672
2019-10-18 15:00:00,30.9,36,843.36,84.336
2019-10-18 16:00:00,30.3,37,850.08,85.008
2019-10-18 17:00:00,28.4,41,794.64,79.464
2019-10-18 18:00:00,25.4,55,808.08,80.808
2019-10-18 19:00:00,24.3,60,762.72,76.272
2019-10-18 20:00:00,24.4,61,715.68,71.568
2019-10-18 21:00:00,24.3,64,695.52,69.552
2019-10-18 22:00:00,23.9,72,608.159974,60.8159974
2019-10-18 23:00:00,23.4,71,574.559998,57.4559998
2019-10-19 00:00:00,22.1,80,551.04,55.104
2019-10-19 01:00:00,21.2,84,556.08,55.608
2019-10-19 02:00:00,21.2,80,544.32,54.432
2019-10-19 03:00:00,21.2,77,515.76,51.576
2019-10-19 04:00:00,21.1,76,569.52,56.952
2019-10-19 05:00:00,20.9,74,524.16,52.416
2019-10-19 06:00:00,20.9,76,546,54.6
2019-10-19 07:00:00,20.8,72,529.2,52.92
2019-10-19 08:00:00,21.4,69,630,63
2019-10-19 09:00:00,22.2,64,772.8,77.28
2019-10-19 10:00:00,25,51,848.4,84.84
2019-10-19 11:00:00,25.9,47,866.88,86.688
2019-10-19 12:00:00,27.7,43,878.64,87.864
2019-10-19 13:00:00,29,39,873.6,87.36
2019-10-19 14:00:00,25.8,57,860.16,86.016
2019-10-19 15:00:00,24.6,62,848.4,84.84
2019-10-19 16:00:00,23.5,62,831.6,83.16
2019-10-19 17:00:00,22,69,806.4,80.64
2019-10-19 18:00:00,21.3,73,819.84,81.984
2019-10-19 19:00:00,20,82,769.44,76.944
2019-10-19 20:00:00,19.8,81,781.2,78.12
2019-10-19 21:00:00,18.9,81,742.56,74.256
2019-10-19 22:00:00,18.4,79,672,67.2
2019-10-19 23:00:00,16.9,82,628.32,62.832
2019-10-20 00:00:00,16.4,83,621.6,62.16
2019-10-20 01:00:00,16.8,79,594.72,59.472
2019-10-20 02:00:00,16.6,81,557.76,55.776
2019-10-20 03:00:00,16.5,80,546,54.6
2019-10-20 04:00:00,16.6,81,534.24,53.424
2019-10-20 05:00:00,16.8,80,549.36,54.936
2019-10-20 06:00:00,16.4,79,549.36,54.936
2019-10-20 07:00:00,15.8,82,688.8,68.88
2019-10-20 08:00:00,14.9,84,646.8,64.68
2019-10-20 09:00:00,16.7,72,651.84,65.184
2019-10-20 10:00:00,17.4,68,658.56,65.856
2019-10-20 11:00:00,18.1,65,660.24,66.024
2019-10-20 12:00:00,18.5,66,665.28,66.528
2019-10-20 13:00:00,19.3,60,725.76,72.576
2019-10-20 14:00:00,18.8,61,754.32,75.432
2019-10-20 15:00:00,18.7,60,675.36,67.536
2019-10-20 16:00:00,18,60,675.36,67.536
2019-10-20 17:00:00,17.2,61,673.68,67.368
2019-10-20 18:00:00,16.2,65,655.2,65.52
2019-10-20 19:00:00,15.7,68,546,54.6
2019-10-20 20:00:00,15.6,70,537.6,53.76
2019-10-20 21:00:00,15.6,67,510.72,51.072
2019-10-20 22:00:00,15.4,66,495.6,49.56
2019-10-20 23:00:00,15.4,68,485.52,48.552
2019-10-21 00:00:00,15.3,70,488.88,48.888
2019-10-21 01:00:00,15.1,68,504,50.4
2019-10-21 02:00:00,15.3,69,475.44,47.544
2019-10-21 03:00:00,15.2,71,497.28,49.728
2019-10-21 04:00:00,15,70,493.92,49.392
2019-10-21 05:00:00,14.9,73,468.72,46.872
2019-10-21 06:00:00,15.1,74,475.44,47.544
2019-10-21 07:00:00,15.7,71,497.28,49.728
2019-10-21 08:00:00,16.4,71,504,50.4
2019-10-21 09:00:00,17,70,507.36,50.736
2019-10-21 10:00:00,18.9,60,10.08,1.008
2019-10-21 11:00:00,19.8,60,456.96,45.696
2019-10-21 12:00:00,20.6,58,458.64,45.864
2019-10-21 13:00:00,20.1,59,514.08,51.408
2019-10-21 14:00:00,18.5,68,462,46.2
2019-10-21 15:00:00,18,68,448.56,44.856
2019-10-21 16:00:00,16.9,78,462,46.2
2019-10-21 17:00:00,17.3,79,472.08,47.208
2019-10-21 18:00:00,17.3,79,500.64,50.064
2019-10-21 19:00:00,17.4,80,467.04,46.704
2019-10-21 20:00:00,17.5,79,448.56,44.856
2019-10-21 21:00:00,17.6,80,435.12,43.512
2019-10-21 22:00:00,17.5,81,426.72,42.672
2019-10-21 23:00:00,17.3,82,420,42
2019-10-22 00:00:00,17.4,82,399.84,39.984
2019-10-22 01:00:00,17.1,82,416.64,41.664
2019-10-22 02:00:00,17,84,408.24,40.824
2019-10-22 03:00:00,17.1,83,408.24,40.824
2019-10-22 04:00:00,16.9,85,401.52,40.152
2019-10-22 05:00:00,16.5,87,398.16,39.816
2019-10-22 06:00:00,17,85,391.44,39.144
2019-10-22 07:00:00,18.5,79,374.64,37.464
2019-10-22 08:00:00,19.3,74,371.28,37.128
2019-10-22 09:00:00,20.3,67,386.4,38.64
2019-10-22 10:00:00,23.1,54,683.76,68.376
2019-10-22 11:00:00,22,58,710.64,71.064
2019-10-22 12:00:00,24.1,51,678.72,67.872
2019-10-22 13:00:00,24.5,49,750.96,75.096
2019-10-22 14:00:00,24.6,48,750.96,75.096
2019-10-22 15:00:00,23.4,53,715.68,71.568
2019-10-22 16:00:00,23.7,52,724.08,72.408
2019-10-22 17:00:00,21.8,60,692.16,69.216
2019-10-22 18:00:00,20.4,64,692.16,69.216
2019-10-22 19:00:00,19.1,72,683.76,68.376
2019-10-22 20:00:00,18.4,74,666.96,66.696
2019-10-22 21:00:00,18.5,73,557.76,55.776
2019-10-22 22:00:00,18.3,72,562.8,56.28
2019-10-22 23:00:00,18.1,73,540.96,54.096
2019-10-23 00:00:00,17.9,69,522.48,52.248
2019-10-23 01:00:00,17.9,70,534.24,53.424
2019-10-23 02:00:00,18,69,509.04,50.904
2019-10-23 03:00:00,17.9,71,498.96,49.896
2019-10-23 04:00:00,17.7,74,493.92,49.392
2019-10-23 05:00:00,17.1,77,490.56,49.056
2019-10-23 06:00:00,17.4,78,482.16,48.216
2019-10-23 07:00:00,19,72,530.88,53.088
2019-10-23 08:00:00,20.5,60,549.36,54.936
2019-10-23 09:00:00,22.4,50,737.52,73.752
2019-10-23 10:00:00,24.2,43,708.96,70.896
2019-10-23 11:00:00,25.3,40,750.96,75.096
2019-10-23 12:00:00,25.6,42,766.08,76.608
2019-10-23 13:00:00,24,52,792.96,79.296
2019-10-23 14:00:00,23.5,54,769.44,76.944
2019-10-23 15:00:00,22.6,57,776.16,77.616
2019-10-23 16:00:00,21.6,63,729.12,72.912
2019-10-23 17:00:00,19.9,70,712.32,71.232
2019-10-23 18:00:00,19.5,72,688.8,68.88
2019-10-23 19:00:00,19.3,73,579.6,57.96
2019-10-23 20:00:00,18.7,74,549.36,54.936
2019-10-23 21:00:00,18.6,76,532.56,53.256
2019-10-23 22:00:00,18.6,75,534.24,53.424
2019-10-23 23:00:00,18.3,75,524.16,52.416
2019-10-24 00:00:00,18.3,75,490.56,49.056
2019-10-24 01:00:00,18.4,76,487.2,48.72
2019-10-24 02:00:00,18.3,76,465.36,46.536
2019-10-24 03:00:00,18.3,77,463.68,46.368
2019-10-24 04:00:00,18.2,78,467.04,46.704
2019-10-24 05:00:00,18,78,463.68,46.368
2019-10-24 06:00:00,18.2,79,448.56,44.856
2019-10-24 07:00:00,19.3,74,493.92,49.392
2019-10-24 08:00:00,21.8,66,487.2,48.72
2019-10-24 09:00:00,23.5,60,564.48,56.448
2019-10-24 10:00:00,26.7,52,781.2,78.12
2019-10-24 11:00:00,26.9,48,761.04,76.104
2019-10-24 12:00:00,27.3,47,745.92,74.592
2019-10-24 13:00:00,25.9,56,816.48,81.648
2019-10-24 14:00:00,25.2,59,799.68,79.968
2019-10-24 15:00:00,24.5,60,782.88,78.288
2019-10-24 16:00:00,22.1,69,764.4,76.44
2019-10-24 17:00:00,20.6,75,727.44,72.744
2019-10-24 18:00:00,20.3,76,727.44,72.744
2019-10-24 19:00:00,20.3,75,715.68,71.568
2019-10-24 20:00:00,20,77,685.44,68.544
2019-10-24 21:00:00,20.1,76,529.2,52.92
2019-10-24 22:00:00,20.2,76,527.52,52.752
2019-10-24 23:00:00,19.6,79,537.6,53.76
2019-10-25 00:00:00,19.2,80,539.28,53.928
2019-10-25 01:00:00,18.9,82,493.92,49.392
2019-10-25 02:00:00,18.4,85,493.92,49.392
2019-10-25 03:00:00,17.9,88,488.88,48.888
2019-10-25 04:00:00,17.9,89,515.76,51.576
2019-10-25 05:00:00,17.8,89,478.8,47.88
2019-10-25 06:00:00,18.2,88,490.56,49.056
2019-10-25 07:00:00,18.7,84,522.48,52.248
2019-10-25 08:00:00,21.2,75,559.44,55.944
2019-10-25 09:00:00,23.9,63,688.8,68.88
2019-10-25 10:00:00,25.7,48,722.4,72.24
2019-10-25 11:00:00,27.1,43,776.16,77.616
2019-10-25 12:00:00,29.9,35,801.36,80.136
2019-10-25 13:00:00,29.2,38,829.92,82.992
2019-10-25 14:00:00,29.7,36,833.28,83.328
2019-10-25 15:00:00,28.7,40,814.8,81.48
2019-10-25 16:00:00,26.9,40,814.8,81.48
2019-10-25 17:00:00,24.5,54,779.52,77.952
2019-10-25 18:00:00,22.3,60,767.76,76.776
2019-10-25 19:00:00,20.9,68,740.88,74.088
2019-10-25 20:00:00,20.4,70,705.6,70.56
2019-10-25 21:00:00,20,72,554.4,55.44
2019-10-25 22:00:00,20,72,540.96,54.096
2019-10-25 23:00:00,19.9,73,512.4,51.24
2019-10-26 00:00:00,19.1,77,515.76,51.576
2019-10-26 01:00:00,18.6,79,509.04,50.904
2019-10-26 02:00:00,18.5,78,490.56,49.056
2019-10-26 03:00:00,18.4,80,487.2,48.72
2019-10-26 04:00:00,18.5,80,480.48,48.048
2019-10-26 05:00:00,18.6,84,480.48,48.048
2019-10-26 06:00:00,19.2,82,470.4,47.04
2019-10-26 07:00:00,20.3,76,535.92,53.592
2019-10-26 08:00:00,20.9,72,552.72,55.272
2019-10-26 09:00:00,22.4,65,698.88,69.888
2019-10-26 10:00:00,23.7,60,707.28,70.728
2019-10-26 11:00:00,25.6,53,761.04,76.104
2019-10-26 12:00:00,28.2,46,787.92,78.792
2019-10-26 13:00:00,28.3,45,729.12,72.912
2019-10-26 14:00:00,27.5,51,819.84,81.984
2019-10-26 15:00:00,24.1,63,803.04,80.304
2019-10-26 16:00:00,23.8,63,799.68,79.968
2019-10-26 17:00:00,23,65,766.08,76.608
2019-10-26 18:00:00,22.7,68,737.52,73.752
2019-10-26 19:00:00,22.4,69,739.2,73.92
2019-10-26 20:00:00,21.9,72,735.84,73.584
2019-10-26 21:00:00,21.5,74,643.44,64.344
2019-10-26 22:00:00,21.2,75,599.76,59.976
2019-10-26 23:00:00,20.6,77,542.64,54.264
2019-10-27 00:00:00,19.9,81,534.24,53.424
2019-10-27 01:00:00,19.5,83,532.56,53.256
2019-10-27 02:00:00,19.4,83,512.4,51.24
2019-10-27 03:00:00,19.5,81,497.28,49.728
2019-10-27 04:00:00,19.6,81,507.36,50.736
2019-10-27 05:00:00,19.4,81,487.2,48.72
2019-10-27 06:00:00,19.8,80,520.8,52.08
2019-10-27 07:00:00,21.4,72,582.96,58.296
2019-10-27 08:00:00,23.7,60,589.68,58.968
2019-10-27 09:00:00,27.4,48,660.24,66.024
2019-10-27 10:00:00,28.8,38,841.68,84.168
2019-10-27 11:00:00,31.6,24,855.12,85.512
2019-10-27 12:00:00,32.5,22,846.72,84.672
2019-10-27 13:00:00,34.1,19,865.2,86.52
2019-10-27 14:00:00,33.1,21,843.36,84.336
2019-10-27 15:00:00,34.2,19,840,84
2019-10-27 16:00:00,34.1,15,843.36,84.336
2019-10-27 17:00:00,31.8,31,809.76,80.976
2019-10-27 18:00:00,29.6,38,819.84,81.984
2019-10-27 19:00:00,28.6,41,803.04,80.304
2019-10-27 20:00:00,27.6,32,683.76,68.376
2019-10-27 21:00:00,27.1,35,608.16,60.816
2019-10-27 22:00:00,26.2,40,591.36,59.136
2019-10-27 23:00:00,25.5,43,579.6,57.96
2019-10-28 00:00:00,24.7,47,567.84,56.784
2019-10-28 01:00:00,24.2,50,574.56,57.456
2019-10-28 02:00:00,24,51,567.84,56.784
2019-10-28 03:00:00,22,70,566.16,56.616
2019-10-28 04:00:00,19.7,89,498.96,49.896
2019-10-28 05:00:00,18.4,90,507.36,50.736
2019-10-28 06:00:00,18.8,90,500.64,50.064
2019-10-28 07:00:00,20.1,86,636.72,63.672
2019-10-28 08:00:00,21.3,72,636.72,63.672
2019-10-28 09:00:00,22.4,66,661.92,66.192
2019-10-28 10:00:00,24.4,53,341.04,34.104
2019-10-28 11:00:00,26.8,42,850.08,85.008
2019-10-28 12:00:00,28.7,40,826.56,82.656
2019-10-28 13:00:00,29.8,32,823.2,82.32
2019-10-28 14:00:00,30.5,33,853.44,85.344
2019-10-28 15:00:00,31.1,31,855.12,85.512
2019-10-28 16:00:00,30.9,30,850.08,85.008
2019-10-28 17:00:00,30.8,30,838.32,83.832
2019-10-28 18:00:00,29.2,34,846.72,84.672
2019-10-28 19:00:00,25.8,51,818.16,81.816
2019-10-28 20:00:00,24.4,59,791.28,79.128
2019-10-28 21:00:00,24.6,59,656.88,65.688
2019-10-28 22:00:00,24.3,59,586.32,58.632
2019-10-28 23:00:00,24.3,60,564.48,56.448
2019-10-29 00:00:00,24.1,61,557.76,55.776
